paper_id,title,score
115197,Unlocking SLM Potential for Data Analysis Code Generation via Non-Parametric Knowledge Distillation,4.12
115139,Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications,4.5
116001,GeoLink: Empowering Remote Sensing Foundation Model with OpenStreetMap Data,3.49
119871,FedRAM: Federated Reweighting and Aggregation for Multi-Task Learning,3.77
119855,"Improving Energy Natural Gradient Descent through Woodbury, Momentum, and Randomization",2.78
118863,Toward Artificial Palpation: Representation Learning of Touch on Soft Bodies,3.21
115392,EditInfinity: Image Editing with Binary-Quantized Generative Models,4.4
116660,PhysX: Physical-Grounded 3D Asset Generation,3.97
116519,Inference-Time Personalized Alignment with a Few User Preference Queries,3.66
118388,Memory-Efficient Visual Autoregressive Modeling with Scale-Aware KV Cache Compression,4.17
118588,Riemannian Proximal Sampler for High-accuracy Sampling on Manifolds,2.73
116822,msf-CNN: Patch-based Multi-Stage Fusion with Convolutional Neural Networks for TinyML,3.17
117803,Scaling up Reasoning to Long Videos in VLMs,4.64
115164,Training-free Online KV-cache Communication for Efficient LLM-based Multi-agent System,4.17
118431,Protein Design with Dynamic Protein Vocabulary,4.04
117758,Neural Combinatorial Optimization for Time Dependent Traveling Salesman Problem,3.77
116449,DyG-Mamba: Continuous State Space Modeling on Dynamic Graphs,4.33
115448,Towards Irreversible Attack: Fooling Scene Text Recognition via Multi-Population Coevolution Search,2.62
118377,Robust Estimation Under Heterogeneous Corruption Rates,2.11
116979,Quasi-Self-Concordant Optimization with $\ell_{\infty}$ Lewis Weights,1.85
115508,A Hierarchy of Graphical Models for Counterfactual Inferences,1.74
116513,Training-Free Bayesianization for Low-Rank Adapters of Large Language Models,3.22
121653,The Rashomon Set is All You Need: A Framework for Analyzing Trustworthiness of Trees under Multiplicity,3.57
121971,Bridging Distributional and Risk-sensitive Reinforcement Learning with Provable Regret Bounds,3.44
118835,Adapting Frame-Based Networks for Stable and Robust Video Inference,3.87
117410,HetSyn: Versatile Timescale Integration in Spiking Neural Networks via Heterogeneous Synapses,3.33
116991,Causality Meets Locality: Provably Generalizable and Scalable Policy Learning for Networked Systems,3.9
118366,The Computational Complexity of Counting Linear Regions in ReLU Neural Networks,1.85
118179,Taccel: Scaling Up Vision-based Tactile Robotics via High-performance GPU Simulation,2.62
117998,Kernel-based Equalized Odds: A Quantification of Accuracy-Fairness Trade-off in Fair Representation Learning,3.06
115800,A Tale of Two Symmetries: Exploring the Loss Landscape of Equivariant Models,2.23
116756,The World Is Bigger: A Computationally-Embedded Perspective on the Big World Hypothesis,3.71
118330,DynamicRAG: Leveraging Outputs of Large Language Model as Feedback for Dynamic Reranking in Retrieval-Augmented Generation,4.04
116581,Directed-Tokens: A Robust Multi-Modality Alignment Approach to Large Language-Vision Models,4.04
115024,Private Hyperparameter Tuning with Ex-Post Guarantee,2.34
115679,Fair Representation Learning with Controllable High Confidence Guarantees via Adversarial Inference,4.27
121730,CLEVER: A Curated Benchmark for Formally Verified Code Generation,4.5
120186,RHYTHM: Reasoning with Hierarchical Temporal Tokenization for Human Mobility,3.77
118899,LLM Query Scheduling with Prefix Reuse and Latency Constraints,3.17
115076,Spatially-Aware Weights Tokenization for NeRF-Language Models,3.77
119192,Gaussian Regression-Driven Tensorized Incomplete Multi-View Clustering with Dual Manifold Regularization,4.4
119795,Personalized Visual Content Generation in Conversational Systems,4.4
120246,GeoDiff: Geometry-Aware Diffusion for Reference-Driven Image Completion,3.58
118828,LayerCraft: Enhancing Text-to-Image Generation with CoT Reasoning and Layered Object Integration,2.73
121777,RGB-to-Polarization Estimation: A New Task and Benchmark Study,3.58
118465,SharpZO: Hybrid Sharpness-Aware Vision Language Model Prompt Tuning via Forward-Only Passes,2.73
119112,Entropic Time Schedulers for Generative Diffusion Models,2.55
118493,Breaking the Batch Barrier (B3) of Contrastive Learning via Smart Batch Mining,4.5
119198,Guiding Fair LLM Decision-Making with Reward Models,2.4
118557,Physics-informed Value Learner for Offline Goal-Conditioned Reinforcement Learning,2.84
115099,Precise Information Control in Long-Form Text Generation,4.5
119614,Learning Graph-Based Motion Hierarchies,2.29
119549,Improving Reward Models with Proximal Policy Exploration for Preference-Based Reinforcement Learning,3.02
115429,Rig3R: Rig-Aware Conditioning and Discovery for 3D Reconstruction,3.88
120213,PLD: A Choice-Theoretic List-Wise Knowledge Distillation,2.84
119978,L2RSI: Cross-view LiDAR-based Place Recognition for Large-scale Urban Scenes via Remote Sensing Imagery,3.91
118658,WHAT MAKES MATH PROBLEMS HARD FOR REINFORCEMENT LEARNING: A CASE STUDY,2.3
119484,Thumb on the Scale: Optimal Loss Weighting in Last Layer Retraining,2.29
117697,CORAL: Disentangling Latent Representations in Long-Tailed Diffusion,3.61
119681,Democratizing Clinical Risk Prediction with Cross-Cohort Cross-Modal Knowledge Transfer,3.87
119161,The Power of Iterative Filtering for Supervised Learning with (Heavy) Contamination,1.85
116717,Prompt-Guided Alignment with Information Bottleneck Makes Image Compression Also a Restorer,3.71
116820,World-aware Planning Narratives Enhance Large Vision-Language Model Planner,3.65
118478,Teaching Transformers to Solve Combinatorial Problems through Efficient Trial & Error,3.65
119413,GenIR: Generative Visual Feedback for Mental Image Retrieval,4.27
116638,Scale leads to compositional generalization,2.33
118020,GRIT: Teaching MLLMs to Think with Images,4.27
118073,Curriculum Abductive Learning,2.73
118603,Abstain Mask Retain Core: Time Series Prediction by Adaptive Masking Loss with Representation Consistency,3.66
117432,Learning Differential Pyramid Representation for Tone Mapping,4.27
118210,3D Interaction Geometric Pre-training for Molecular Relational Learning,4.33
119304,Latent Refinement via Flow Matching for Training-free Linear Inverse Problem Solving,3.87
118400,Uncertainty Estimation by Flexible Evidential Deep Learning,2.73
116062,Learning with Equality Constraints,2.29
119783,H3D-DGS: Exploring Heterogeneous 3D Motion Representation for Deformable 3D Gaussian Splatting,3.94
117155,Seeing is Believing? Mitigating OCR Hallucinations in Multimodal Large Language Models,4.5
119437,Federated Continual Learning via Orchestrating Multi-Scale Expertise,3.44
117152,EddyFormer: Accelerated Neural Simulations of Three-Dimensional Turbulence at Scale,2.73
119152,Tensor Product Attention Is All You Need,4.5
116723,BioOSS: A Bio-Inspired Oscillatory State System with Spatio-Temporal Dynamics,2.73
118544,Planning with Quantized Opponent Models,2.51
118979,MEgoHand: Multi-Modal Egocentric Hand-Object Interaction Motion Generation,3.77
116500,ViCrit: A Verifiable Reinforcement Learning Proxy Task for Visual Perception in VLMs,3.95
119544,OpenMMEgo: Enhancing Egocentric Understanding for LMMs with Open Weights and Data,4.02
117371,From Experts to a Generalist: Toward General Whole-Body Control for Humanoid Robots,4.04
119513,StreamForest: Efficient Online Video Understanding with Persistent Event Memory,4.5
116032,VTTS: Visual Test-Time Scaling to Reinforce Multimodal Reasoning by Iterative Perception,4.33
116782,Tracking and Understanding Object Transformations,2.4
118343,PDEfuncta: Spectrally-Aware Neural Representation for PDE Solution Modeling,4.33
120323,Rooms from Motion: Un-posed Indoor 3D Object Detection as Localization and Mapping,2.51
120230,Conformal Prediction under Lévy-Prokhorov Distribution Shifts: Robustness to Local and Global Perturbations,3.57
117970,Valid Selection among Conformal Sets,3.17
115747,MTL-KD: Multi-Task Learning Via Knowledge Distillation for Generalizable Neural Vehicle Routing Solver,4.04
117500,Critical Batch Size Revisited: A Simple Empirical Approach to Large-Batch Language Model Training,3.5
118324,Exact Expressive Power of Transformers with Padding,2.56
117472,DevFD : Developmental Face Forgery Detection by Learning Shared and Orthogonal LoRA Subspaces,3.5
119830,A Little Depth Goes a Long Way: The Expressive Power of Log-Depth Transformers,2.12
120236,On Extending Direct Preference Optimization to Accommodate Ties,2.29
116156,Active Measurement: Efficient Estimation at Scale,3.61
121608,PhysDrive: A Multimodal Remote Physiological Measurement Dataset for In-vehicle Driver Monitoring,3.9
118390,Bootstrap Your Uncertainty: Adaptive Robust Classification Driven by Optimal-Transport,4.0
115680,Adaptive and Multi-scale Affinity Alignment for Hierarchical Contrastive Learning,4.0
117919,C-NAV: Continual Object Navigation with Dual-Path Anti-Forgetting and Adaptive Experience Selection,4.5
117885,Accelerating RL for LLM Reasoning with Optimal Advantage Regression,4.27
115324,DeepKD: A Deeply Decoupled and Denoised Knowledge Distillation Trainer,3.28
117204,Which Data Attributes Stimulate Math and Code Reasoning? An Investigation via Influence Functions,2.95
116208,Self Forcing: Bridging Training and Inference in Autoregressive Video Diffusion,3.46
116942,Place Cells as Position Embeddings of Multi-Time Random Walk Transition Kernels for Path Planning,2.83
116510,Gradient Alignment in Physics-informed Neural Networks: A Second-Order Optimization Perspective,4.1
121424,BackdoorLLM: A Comprehensive Benchmark for Backdoor Attacks and Defenses on Large Language Models,4.4
117457,On scalable and efficient training of diffusion samplers,4.04
117623,Solving Harder Reinforcement Learning Tasks with Direct pass@k Optimization,2.89
121945,Don’t Give Up on Democratizing AI for the Wrong Reasons,2.11
118152,Memory Injection Attacks on LLM Agents via Query-Only Interaction,3.57
117774,Energy-based generator matching: A neural sampler for general state space,2.28
117054,MeshLLM: LLM-Powered Structured Mesh Code Generation from Point Clouds,4.5
117931,An Iterative Algorithm for Differentially Private $k$-PCA with Adaptive Noise,2.4
115377,DUO: No Compromise to Accuracy Degradation,3.46
119697,GeoDynamics: A Geometric State‑Space Neural Network for Understanding Brain Dynamics on Riemannian Manifolds,3.43
119094,StreamBP: Memory-Efficient Exact Backpropagation for Long Sequence Training of LLMs,2.29
115400,Let Brain Rhythm Shape Machine Intelligence for Connecting Dots on Graphs,3.71
116813,BrainFlow: A Holistic Pathway of Dynamic Neural System on Mainfold,3.77
115207,A Spectral Understanding of LoRA Fine-Tuning,2.39
119187,LLM at Network Edge: A Layer-wise Efficient Federated Fine-tuning Approach,3.82
116544,Product Distribution Learning with Imperfect Advice,2.48
115918,A Partition Cover Approach to Tokenization,2.99
118904,Uncertainty Quantification for Physics-Informed Neural Networks with Extended Fiducial Inference,3.17
117839,TransMLA: Migrating GQA Models to MLA with Full DeepSeek Compatibility and Speedup,3.65
121689,AGC-Drive: A Large-Scale Dataset for Real-World Aerial-Ground Collaboration in Driving Scenarios,4.27
118322,ToxicTextCLIP: Text-Based Poisoning and Backdoor Attacks on CLIP Pre-training,2.95
119347,Reducing the Probability of Bad Outputs in Language Models Using Probabilistic Inference,2.78
119268,Post Hoc Regression Refinement via Pairwise Rankings,3.02
116191,Less is More: Data Ablation for Reinforcement Fine-Tuning of Large Language Models,4.5
117076,Do LLMs Comply Differently During Tests? And Can We Steer That?,3.39
117505,LLM Strategic Reasoning: Agentic Study through Behavioral Game Theory,4.1
115923,Rethinking Hebbian Principle: Low-Dimensional Structural Projection for Unsupervised Learning,3.91
121437,STARC-9: A Large-scale Dataset for Multi-Class Tissue Classification for CRC Histopathology,3.44
115137,Holistic Large-Scale Scene Reconstruction via Mixed Gaussian Splatting,3.44
116314,Hybrid Autoencoders for Tabular Data: Leveraging Model-Based Augmentation in Low-Label Settings,3.33
118837,Briding the gap to real-world language-grounded visual concept learning,3.65
118772,Carbon Aware Transformers Through Joint Model-Hardware Optimization,4.12
117570,Geo-Sign: Hyperbolic Contrastive Regularisation for Geometrically Aware Sign Language Translation,3.61
115668,EF-3DGS: Event-Aided Free-Trajectory 3D Gaussian Splatting,3.91
116188,A Unified Analysis of Stochastic Gradient Descent with Arbitrary Data Permutations and Beyond,2.99
121924,LLM Generated Persona is a Promise with a Catch,2.83
115035,Architectural and Inferential Inductive Biases for Exchangeable Sequence Modeling,3.44
118538,GMV: A Unified and Efficient Graph Multi-View Learning Framework,2.84
116392,Evaluating LLM-corrupted Crowdsourcing Data Without Ground Truth,3.88
118650,TRoVe: Discovering Error-Inducing Static Feature Biases in Temporal Vision-Language Models,3.44
118439,Bi-Level Decision-Focused Causal Learning for Large-Scale Marketing Optimization: Bridging Observational and Experimental Data,4.04
